"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Europe & Central Asia","ECS","Trade (% of GDP)","NE.TRD.GNFS.ZS","38.9652510881144","38.8059770921217","38.4602709285599","38.7167068758673","39.0847784885953","38.8736618798001","39.3026860561979","38.647753112088","40.1727960069604","41.894994259469","39.4928186396726","39.2722902851532","39.2002463212065","42.0187898985266","49.2372791439689","45.1039350749112","47.7588404057544","47.9266900997092","46.1465893256179","48.4764526106213","51.850551112282","53.7244207516775","53.5936890984266","53.6520076967196","56.8661648998398","57.1876225442905","50.9266093051857","50.2470951630838","50.9973082058546","52.789429736518","51.423583910532","50.2461563498057","56.5884092383293","52.9442880651268","54.0544590614286","56.8372300755439","57.1854979063719","60.3537427142156","61.0529156096858","62.7017100019808","69.3129305499076","68.4026784097299","66.1563320678802","65.2186982910576","67.6324743732901","70.087204260512","73.8010437394258","74.670970117204","76.3648098689684","67.6449576944239","74.3606751583005","79.1368711703572","80.1856305842869","79.7918787651963","79.93475854105","80.2379924456946","79.8795058215716","",
"Ecuador","ECU","Trade (% of GDP)","NE.TRD.GNFS.ZS","36.3403855340366","36.9474081754908","38.4435677214583","35.1557806742687","35.7205242971012","19.2701382788243","21.6000691886193","22.1387791434791","24.9603730109499","20.6053027076117","22.4512535597798","27.2705147299212","27.9579897376635","34.537634740314","41.404370100132","35.4050500448307","34.0139042731574","34.4422102372902","33.2958288169454","36.0795817670218","35.0250095913135","29.915273689661","32.4129455881689","30.8760173448129","33.05830053321","35.7173093974088","33.1106044808965","37.7307228547875","42.6623014756666","45.1129811864879","44.5949122940278","45.196639984556","44.8065436522069","43.1712184234683","43.7777474951998","45.9112707318244","44.2157026832153","45.0171863180765","43.395107949805","49.2012507989376","59.464699296633","50.7450571604332","49.3765496413265","47.2416292378048","50.6652403671973","56.0998297037723","59.7097831881018","62.5871384279303","68.0569473760308","52.1048490230741","60.3032387134123","64.4902388929988","61.7511124083851","59.6061560569664","57.7081689892069","45.243877148583","38.8297745475661","",
"Egypt, Arab Rep.","EGY","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","38.8829520583329","36.8461491165878","32.4071505014071","30.1908440738899","31.7230671512756","32.9355218414857","32.6833482459659","32.4817841234255","33.1424226451521","57.7552458057269","61.4603288896192","56.2657952093683","55.6807274688399","58.7646730342622","78.0637527567492","73.3806128779629","82.1766761598348","68.9668438344261","61.9114607048165","58.1637647669842","51.9558161766465","41.325997156617","35.3249964693232","52.4795167314861","50.2448829896031","52.7608847198614","63.6112915189395","59.3098490294752","55.9278350515464","50.6285714285714","50.2450980392157","46.9485614646905","43.7382474614517","41.9276270006959","38.3615084525358","39.0179359012055","39.8104265402844","40.9870678279229","46.1796407185629","57.8199052132701","62.9526462395543","61.5185365063947","65.077873254565","71.6806253489671","56.5534446363462","47.9363500745898","45.2556341623514","40.7117692721084","40.373038056332","36.9201877934272","34.8459429600229","30.0336004135435","",
"Euro area","EMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","36.7086937590267","36.7155716435889","36.5574804880627","37.1314476660013","37.6286504372893","37.7114063924794","38.5147935078215","37.5600726030597","38.6585679536701","40.8991411248261","38.8143872813273","38.5680587984171","38.8065850813343","40.9141005207191","47.5962239265912","43.8117719036901","46.3937680179837","46.5209062491845","45.3446499589157","48.1947313823543","50.6139817510461","53.2054382123022","52.8965422333153","52.6075184134278","55.597743579196","56.0222666374815","49.3164627818855","48.7646307609562","49.9293628356999","52.7125760684279","51.9222272622862","52.071493712485","51.288824096845","49.6467325256313","52.2199800538947","55.5516036292709","56.1680950097896","60.137538910012","61.4152106159282","62.2708675180585","69.9321787269491","69.1283821502585","66.7015108819483","65.2262344276068","68.0912207620019","71.178354697427","75.4145005303065","77.2261346773821","78.4273842032731","68.0892740995866","76.2167370683917","81.6817710200927","83.5910669433024","83.1855693270569","83.9380363700359","84.7929900771946","84.0396135747573","",
"Eritrea","ERI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3771893721132","102.060001634922","110.881778212018","105.322628605412","116.617520301229","115.414776658722","94.9275656742685","96.2592361791151","67.8813619265146","72.0627109589752","76.5901636574451","74.0078242901552","65.570906849032","61.1060310218073","45.2608460537354","34.5595595326375","30.5609500494496","27.9721416148149","28.1343228728752","37.5299147004539","","","","","","",
"Spain","ESP","Trade (% of GDP)","NE.TRD.GNFS.ZS","15.2680526518454","16.5738579409299","18.4227807217947","18.4923453291345","20.1953893064895","21.339131482055","22.4491043901193","20.4347228294671","23.1690212865005","24.4614859064338","25.8499835480875","25.9287886400268","27.2146600553767","28.1388966248621","31.7185343975355","29.1090517334833","30.0997697037556","29.1926121980085","27.7617411939919","27.871061397348","31.5916735996418","35.4168495107948","36.5674274315524","39.8151110411926","41.599692925074","40.9232996201669","35.3974101432591","36.3646225041333","36.7543485799745","37.4187119446568","35.6429965830852","35.5113418967612","36.012533326518","36.9930776907673","41.6956042634468","44.8302662315468","46.3284234167773","51.2922522772942","52.8642232899311","54.7380518108212","60.237833655706","58.0741585754966","54.9828637319695","53.1113716470518","54.2124631422535","54.335103582121","55.6592729574374","57.406456471877","55.7579341082667","46.4972031004993","52.3435729252915","58.0860928451519","59.9311415973034","61.1796122231506","62.9964733768862","63.6103955748066","62.8760095912284","",
"Estonia","EST","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.199538241939","134.095635423038","153.680464299774","158.42896511035","144.871763313331","126.513531193199","126.650968812222","124.091364253749","123.278054748719","130.912750625614","136.916600732803","137.121408242474","135.265677640421","137.522953096137","116.649645201599","143.800151545203","167.349949217147","170.428334269953","165.79450131349","162.314150890323","153.210232763911","154.102849661032","",
"Ethiopia","ETH","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.232935411689","45.3979041835072","41.4717870807625","40.7410841498626","39.6561241449515","35.7904560503711","",
"European Union","EUU","Trade (% of GDP)","NE.TRD.GNFS.ZS","38.8849323476767","38.353071343431","37.9599321394008","38.3913872661193","38.8428399930114","38.6204798536899","39.081619619168","38.343318168605","40.0261874166045","41.8706245753258","39.8564435074788","39.5427011049567","39.5055144594909","42.3036730545443","49.8220603046147","45.563548811626","48.3542839857733","48.6502983757023","47.0296896759264","49.5061596718112","51.0595521921233","52.9429136319495","52.8781054591109","52.9378722303304","56.0313444628568","56.3398303171718","50.0294210461746","49.440733842493","50.0512088063588","52.5525948950822","51.5667204114452","51.2724957762298","51.0538178059156","50.2843296933241","52.7328184502601","55.7379145284953","56.4406447500754","59.7264020461233","60.5934108097709","61.4340618752967","68.5273963037736","67.8885023016984","65.6987484808436","64.6325573097115","67.2812400609673","70.2985775408273","74.7575995666834","75.820806522046","77.433271371332","68.2689147441388","75.7905199564784","81.0237216524588","82.487008035322","82.0918967439142","82.5936432727779","83.048111378376","82.6291067730324","",
"Fragile and conflict affected situations","FCS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9066434111523","40.9936589108282","39.6349506925195","39.241767389277","42.1185357398787","43.5816336304292","45.0940947495487","69.7995302660869","75.2654735272697","75.5291565986079","67.0847986656264","66.913789458702","73.6336657427014","84.2278575756014","82.1070023301925","80.7883344981304","76.0152767387049","72.6318637047928","74.2317514412098","69.0622572838597","71.1856567884387","69.9704336695823","65.0157406909927","65.9936061859856","64.7965906519434","63.065933370209","60.3616967587894","",
"Finland","FIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","43.3504665030242","41.3912952082173","41.3582384698107","38.4806586956932","40.1685661285452","40.0569308252083","39.3287643183973","38.3132564956308","41.5364907443325","44.9820990066287","49.3846910419816","47.4072297388356","47.7548605987513","48.4717251472445","55.173929890715","50.2952150476094","49.2315135968167","52.3510959037745","52.5868763215572","58.0703964693199","62.9000653167864","61.5530004725154","57.5377647031356","57.3739275999163","56.5591237055591","55.2697949729776","49.9458080969079","49.4531446030317","48.138207780702","47.8534604149938","45.8158444127019","43.4569122145305","50.2003488426908","58.1377991323413","62.4151683412656","64.0691586509193","65.7368214775622","68.2638299409417","67.018324998754","66.2362219613466","74.994312385789","70.2659290901916","69.2903721786512","68.0376594158436","70.9913741426201","76.6277138703182","82.1827893450126","83.1759422029756","86.5118656142398","70.5312408509134","76.089791555318","79.1699048605926","80.4057199201173","78.5136078844092","75.3744999367317","73.4379547764349","71.6939916054078","",
"Fiji","FJI","Trade (% of GDP)","NE.TRD.GNFS.ZS","78.0269058295964","71.4747039827772","74.4877049180328","99.7081712062257","106.025179856115","100.513698630137","91.3951545530493","91.8195718654434","99.2455418381344","103.389830508475","100","107.361963190184","101.07156525067","104.049629308416","103.488888888889","86.6287185937556","80.1444010317888","90.5923605176612","89.7180432925093","95.975123210514","100.498139626091","100.4544783185","92.8680589239199","92.6457894724401","86.7247079118639","89.0998784656286","81.1383868098789","87.3600873600874","105.442183169564","123.024900828204","129.5","117.815866797258","106.832298136646","111.826293872695","115.873372249663","118.13851095312","121.69344042838","119.480003969435","119.108667254002","122.442684233916","135.421931959308","129.399222996098","125.408769010334","128.113760664664","124.230711458353","118.250841991892","117.821652412954","110.633823276498","130.720398758917","109.251979745357","121.73085486595","128.037452617005","124.650023117642","128.532237203696","116.27961285238","104.815005472652","77.4518659859734","",
"France","FRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","26.9654549545011","26.2579964342359","24.9498746402477","25.0628561336022","25.6863055867558","25.8033546001833","26.537151928557","26.2489789174584","26.6357421629424","28.8136286937171","31.1326963485708","31.7327306197005","32.2170165633315","34.1632387962763","42.0823396689848","36.4528397565923","39.3627176668093","40.390259121917","39.1902868746961","40.7803620158726","43.2379178793101","45.1114285881803","44.9604729637794","44.8323876865763","47.21481635966","46.6800524385642","40.5758240468348","39.97350629836","41.0756323135122","43.6753478650999","42.4252357062497","42.6669291740497","41.6571886481927","39.5715270932529","41.4751189578074","43.2720228381663","43.9365344135986","47.5813220962055","49.0057227975766","49.2330056477997","55.2593645875623","54.3166676269836","52.4155109050662","50.1319744625445","51.1967780401693","53.1520143026606","55.1872450111074","55.5477033618239","56.5238369616955","49.5678480384649","53.9684390294429","58.1690043723935","59.2003848717422","59.0988041163812","59.7918894919885","60.8520569508482","60.4691552665783","",
"Faroe Islands","FRO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1654744229991","96.37081370177","107.196925585187","99.9583853516438","95.2666267225884","103.389484430832","87.5706214689266","95","93.9399112325026","100.499919367844","100.617735511664","89.8264462809917","92.8450007726781","104.360947638449","112.446886446886","107.759912794659","","","","",
"Micronesia, Fed. Sts.","FSM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","87.6995305164319","","","","","","","","","","","","","","","","","","","","","92.5969087493805","91.706036472604","94.476073351349","98.0887404740086","107.709973728319","107.48864061333","104.506664355453","106.186946883773","110.691300704293","111.981909919169","99.6166659433949","103.759442629078","99.0240245701974","",
"Gabon","GAB","Trade (% of GDP)","NE.TRD.GNFS.ZS","66.7981961790426","62.8745050132713","62.4826571460552","92.4966571564271","77.8433514519825","80.5405405405405","79.304632335204","96.1078143712575","97.6679978962969","108.706324604099","87.7094776068206","118.648810656518","145.34531797235","116.511458721291","100.807102502018","97.4264705882353","91.6840495063274","102.854245146334","108.679525222552","95.8889233633261","96.3503649635037","104.059075750357","101.261670451678","104.867290876731","99.2931499807223","119.853382205931","89.8956477475185","87.9144276143595","78.5220207494277","86.9936353425683","76.8974453905961","80.5349385481311","79.868842088552","83.3430365420292","99.9266868001634","95.1346961861668","95.6709008514144","98.5362645138464","95.9747826086957","97.7314524555904","101.701928939638","83.6386132424108","84.7590815376223","80.3026082056312","81.7675371418698","83.9495998399241","88.6494092562519","85.1324791636578","88.9988685095169","83.5045786435054","89.1576672469024","90.4983730857116","92.342806795286","90.6350382232066","73.5204674597978","74.3920255199396","68.1538420470353","",
"United Kingdom","GBR","Trade (% of GDP)","NE.TRD.GNFS.ZS","41.8006506136201","40.1351521906598","39.0443735638117","39.0464984503246","39.156472329516","37.9056130476123","37.6527939698256","37.9907331660299","42.1957976971383","42.555612002484","41.9020164918918","41.5541074597437","40.5230957768831","46.2486878133191","57.2682033952122","51.4211765836338","55.9612898416377","57.4230823652663","53.5742485570583","53.2634327256589","49.9884744361304","48.1146897077132","48.3365859830266","49.5108999972136","53.9941984343385","53.5420482569226","49.2412827343162","48.6263338852763","46.1693200904487","47.4544955446663","47.0283292592009","44.1609541087032","45.1278209976643","48.4802570457262","50.5617218154687","50.0457377607171","51.3052183263217","50.183547287286","48.2615054789439","48.7641837668355","51.5308994051221","51.7804845787212","50.34232236783","49.4715730742953","49.511369820875","51.9389982299302","55.8255064283689","52.2020871229008","56.4678940798122","54.4446812628143","59.0339627705195","62.560013014797","61.4442581851088","61.3500639637923","58.4999853026191","56.4764707844448","58.0258270125566","",
"Georgia","GEO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3943661971831","88.4353741496599","87.5","85.3333333333333","58.8541666666667","101.943699731903","118.638889058298","166.902615538069","67.8286788091539","45.6968396386856","57.7527273929567","53.5666405229029","57.1519156637067","62.6618425519045","63.329943111611","71.6288757576757","78.2597264709696","79.738047993221","85.3159274164489","89.8822293487797","89.1562987744668","87.0235493252024","78.6736184689358","87.7155972607375","91.016492343945","95.9488473459616","102.330614761286","103.41376559021","107.008183475146","102.92960091532","",
"Ghana","GHA","Trade (% of GDP)","NE.TRD.GNFS.ZS","63.6363636363636","62.5806451612903","52.6849037487335","48.6363636363636","43.7702265372168","43.8608458390177","34.2555994729908","37.3670212765958","41.1764705882353","40.07996001999","44.0460380699424","36","35.9147424511545","37.8463296201085","40.1287553648069","37.8004921446148","31.7499233833895","22.0460449699901","18.0453635757171","22.3938771171427","17.6211145337441","10.0790350563159","6.32034331586679","11.5448983362132","18.8146111228152","24.243837597071","36.7116874888784","45.8481233243968","42.2454994120982","41.0858910510339","42.7281781307805","42.4883492637987","45.9935958613923","56.6691201156995","62.0211527377522","57.4230942889947","72.2049441293975","85.4018379695892","80.5995432469935","81.7051040340528","116.048430162968","110.045854160811","97.4892431746551","97.2871457139532","99.6703343472122","98.1715141146279","65.9227710737005","65.3543222852532","69.5142256111434","71.5947385281523","75.3778157916824","86.2954538549695","93.1680351286831","81.6523326182904","88.4514117678381","99.2482828705072","88.6024649804286","",
"Gibraltar","GIB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1643180369758","62.3351029384862","57.9471408982406","60.8795688929043","64.5170190173246","60.9164629864765","50.9478929177529","54.6023190819448","48.6148378191188","45.6441816712025","43.5401737810633","42.4150697005943","48.2106758594876","47.67304857438","53.4817190113594","58.5969097489697","55.4482350732153","51.1421390172418","50.4422180841653","69.8967259161112","","","","","","","","","","","","",
"Gambia, The","GMB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","79.7479417352755","87.7113185530922","90.9837900874636","91.4845908607864","78.7004130335016","69.5485589519651","74.5288006756757","77.48375","82.6885295912141","88.3231692677071","87.411739122251","84.2526182685557","93.5691964285714","98.2147696788769","106.334684582956","110.718123040527","103.972547047922","112.970541020856","115.914128382631","97.7814665225553","102.722471997511","108.704991030241","108.818999972051","120.337404203123","131.485415341849","64.1029468943288","67.4430836477238","64.6299221312549","49.9160789438545","59.2767980339628","50.9543943800384","48.3174980980993","53.8709622701508","52.4132975230667","56.3598198850954","46.9292631865623","59.642950918834","68.8587930342232","82.9873549476192","82.3547246108812","81.0602845156896","70.9538776285094","63.2149985824487","67.2684845595587","66.498805788326","67.5256747943258","75.1315787210911","70.4458038347351","77.7704028425418","75.1225583776594","65.902189786671","",
"Guinea-Bissau","GNB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","34.1885877661297","38.4700691403331","39.9857277774719","46.7863184324911","44.2667936605201","31.1316202977577","33.2079180614215","41.9065073506554","43.7877947816771","48.7986596675454","54.5294533459001","46.9117173293799","49.1254311964482","38.2628715481871","64.6826229326985","67.4675247107024","37.0703241629844","50.3231539482881","63.6090902275228","55.0802352555989","46.9705027203419","47.7736099873849","55.0143756209272","41.5863006127147","50.7637790022767","46.8104328971993","42.3601714958377","60.8998978595808","50.2865421182266","67.6776475391336","54.8733509134716","48.0175827233051","41.1843995611342","43.2716188054624","44.8451120369809","48.427664015198","49.5412005351222","54.1167613031337","52.7675629578902","53.7611714472554","55.1502324530635","57.844326166147","41.2633388701125","44.2633045538131","54.4015384805814","60.760636765918","53.1595245126102","",
"Equatorial Guinea","GNQ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","119.497141195419","97.289156626506","101.030527464766","75.1628098535355","74.6635798003183","75.1412682751816","44.8159119763013","56.3347358578775","80.7912646450724","95.9594840196817","79.1686483401503","91.8894924855736","101.181928642439","93.7935296377332","99.4880816762081","99.684774214784","","","333.58913440152","434.180062157069","381.25786186786","240.655674740276","259.515776213238","153.062569095941","201.242080017264","246.707266355804","265.982968546843","228.40379189567","203.34387207293","243.275029409723","184.474530434555","189.591382971864","191.870615298658","354.974060643646","504.883674679105","399.987352189179","531.737435167968","412.119825728561","334.133101765292","351.105715770853","251.125744785066","307.015902231011","245.99631844443","131.02447181321","118.532782368937","134.083789857569","128.688006601458","122.212077110801","144.668225001248","114.377346635354","116.675417443194","106.893284926066","104.379198671388","101.52367383501","94.3335274009276","",
"Greece","GRC","Trade (% of GDP)","NE.TRD.GNFS.ZS","24.6710311475011","24.5189702240667","25.3969577561724","26.7330632895555","26.926352538859","27.9983929303089","28.6438713248247","27.3931715597711","26.7293939874267","27.1472143795091","23.1099432945152","23.3191999373868","25.317664166809","31.7303507050904","35.4769068062614","35.3229907141739","34.8786922444993","34.6615836934354","33.1365956643507","35.5322117114342","44.5858238010235","47.1403354745787","41.8515323822009","41.1755423934634","40.8984853797075","40.3879757055887","42.6520449558576","42.3183569569429","39.6132347161484","40.7838553083406","40.1283071274251","38.5927873229398","38.8225929412009","37.0258986062577","36.1631218934692","37.1078807984061","37.4962334395069","39.2742287484754","42.2682802501338","47.3775984365774","58.4156775406902","56.1399692678095","50.3489962575686","48.1900537175606","49.8984415953514","50.9008641205698","52.8502386406672","57.5243742223839","59.3297157210787","47.7438465419344","52.8290979327057","57.8446200446513","61.8177666440886","63.5191424472248","67.1494536906228","63.3936164816987","61.6398690189873","",
"Grenada","GRD","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","83.3527166820956","83.44851184885","95.0518691964567","95.547825343518","102.030293966378","93.5111748363702","84.0476399220389","77.5945634434172","85.4335093674343","96.8584480259005","90.6333534185733","87.1874418743858","80.0377287074288","83.3849736577744","82.0150279608441","76.7965731475657","87.0670868814308","88.7945218619372","85.6314845727594","88.7659944992278","89.633290541088","93.9449043835003","100.482140619212","104.965260086782","91.7177798195601","82.3061084589403","83.0766065630468","86.2697127545761","78.3799870444727","80.8217466642742","85.1384093987873","79.8488687012203","71.0790203985122","73.0635276815403","75.9877249826076","75.2829977082735","75.7790284035998","119.063470134092","114.721399369239","108.466504929745","",
"Greenland","GRL","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8648782696828","92.9274944681727","102.764828481962","92.8965032637438","97.2146769581081","109.556551560219","87.0845836609593","113.536848596978","128.874522349596","100.11754418658","97.0955368345582","88.229665740107","82.5390768818824","","",
"Guatemala","GTM","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.1751655016448","25.4481309044424","25.2098635886674","30.218561925879","33.4770251310157","36.3977795101231","38.0743510462357","35.7206742346061","35.1505743557901","35.2337667735669","36.3497899159664","35.9834744054817","37.4434873649645","41.0867180022296","48.0721191862128","45.2563153130914","49.1558404161987","50.7125262033564","48.7381807815313","47.1996045779966","47.1054869458159","40.6912573677169","33.4748181762585","27.5469590034493","28.1531148030294","24.9322455919306","30.6440192534157","38.1429634270897","38.0399139851033","39.7815461505075","45.8694854703458","39.5202562231777","45.3622490673107","43.7789281525868","42.3708926972021","44.6894303422515","40.392952957301","41.5519511569592","44.4237399632554","46.3605068544295","49.1455879049537","69.5445492213031","66.0318600124235","65.9596499206597","69.0781171579905","66.0486550827249","66.8181865274666","67.8984973556585","64.1252437717789","57.1059792314736","62.1148984971209","63.983914266924","60.9825117867466","58.5485125160424","56.717915109745","51.3062636948269","46.8218679006355","",
"Guam","GUM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.069423929099","64.185393258427","68.2136375421312","66.6904932094353","73.2257298836933","79.8628571428572","78.9006708504653","72.7253712612424","72.829417773238","78.6728896103896","77.7264858626659","79.8013865467491","78.647622491412","71.9677022994559","70.5679268082168","",
"Guyana","GUY","Trade (% of GDP)","NE.TRD.GNFS.ZS","105.688827964359","105.053358443189","101.526032315978","109.060736807169","110.631925726265","112.910344827586","115.149176954733","117.234893016694","113.384113166485","114.68110709988","113.461538461538","113.100514093246","116.235608209578","121.076302729529","134.764847596103","149.785263157895","157.081242848341","141.975637947897","126.181273171886","129.032501319659","174.927049071618","161.233579288264","122.863070539419","110.456403269755","95.5201385736537","109.969230769231","99.516133618255","170.330924594794","131.561143826997","139.874165917183","142.566233995515","233.941284291689","280.361035332078","254.605837652719","222.881987650245","213.327166249643","211.337531280833","209.136670020695","203.843175186952","201.059312753769","206.768600976973","206.412041856444","198.232631317043","189.604735664202","201.450631359998","203.829389590776","128.041929293776","129.146303716304","138.591844293176","122.80385436018","130.491888272018","140.806082724135","144.731559002982","130.391279762341","120.108219214734","107.269923829228","107.125109748426","",
"High income","HIC","Trade (% of GDP)","NE.TRD.GNFS.ZS","25.8538962564763","26.4612799669586","26.0097852524777","26.2200812455393","26.3650896416","26.7346133235184","27.259808436352","27.0883832445681","28.9511280413447","29.8832704025893","29.921412819645","29.9594334894387","29.9415936613112","33.0714581195508","38.4297705765442","36.0894234200745","37.4682245090935","37.7413423730032","37.0927443589952","39.46111726145","42.6621813656504","43.0654315361675","41.5304404413245","40.6989191916286","42.5310844233596","41.820280676434","38.6352924658829","38.8039206307924","39.5946367357602","40.7244707412685","40.708146041222","40.3500938253505","39.9676681251073","39.6531442313075","41.2331221939054","43.6535910731442","44.1877333954403","46.2101000292811","46.5337615502584","46.8537713579282","51.4248932444085","50.2067671565088","49.0030746248763","49.1762420441919","52.006667573058","54.3181088644859","57.4086951817459","58.7350475771387","61.2794922374897","53.0770011416769","58.5022420759833","62.5673166235218","63.0850519825126","62.9823809374265","63.1332265035294","61.379114456051","59.8015345691095","",
"Hong Kong SAR, China","HKG","Trade (% of GDP)","NE.TRD.GNFS.ZS","0","173.682092555332","165.005180154253","153.275151050158","153.507738896366","141.087938077833","155.349390841619","156.600969305331","175.043851690558","181.113340536091","178.672206353328","174.509950901391","160.832583118617","164.529242383914","168.475867908552","161.207122547339","168.204129457217","160.190491785383","170.154577883472","177.970734131386","178.007088198637","182.584774568206","169.173235376649","186.329223447978","199.911447677792","197.800293390094","200.307308322284","215.127289307698","231.340382255255","225.195598611893","226.00024029797","231.865133953304","240.13281627495","233.969130299352","237.427997065577","256.89826506739","244.85376438617","233.440294577968","221.133284508369","220.272313145342","247.654020445592","240.848977626932","255.996457369342","292.454655919737","326.841054589054","342.689209524653","359.208661184248","362.14946363969","376.656806171877","348.397554309339","404.770560908659","421.854706554386","430.568530415663","442.620019127299","425.975871734797","389.380459023939","372.61928036159","",
"Honduras","HND","Trade (% of GDP)","NE.TRD.GNFS.ZS","44.4212721584984","44.2448062886019","44.5647969052224","46.8064358849342","47.2210065645514","54.0843409023887","58.6962451131921","59.070389566962","62.0284477427335","58.8473009844835","62.0193637621024","60.1915184678523","57.4719836532991","65.3150720720587","76.2203963267279","70.3736654804271","71.8842756633634","74.0940483406424","76.4705928082558","79.0584094838643","81.2938390238925","69.3385352012768","54.727050891561","55.3948676534753","57.7282313949985","54.966343659381","54.8903760681321","48.7898861985537","55.2156523619068","65.3473963097794","77.1476429767887","72.097584896408","68.4468085106383","78.3860020274142","89.6992585406417","91.7775348601594","98.8191696501476","98.0039464457527","100.501149947472","97.0011414340562","120.392164584236","115.943071737954","117.997454450299","122.248277175534","135.461758741854","136.489768018486","133.13183510432","135.070634917917","135.748955193053","96.9050060188904","109.441838241682","122.216902597337","121.188215808285","116.306049247436","112.97509728471","109.090444044142","100.748851150315","",
"Heavily indebted poor countries (HIPC)","HPC","Trade (% of GDP)","NE.TRD.GNFS.ZS","40.6991557977523","40.282711227249","39.2171089409106","43.9597687706523","44.6512645308903","43.9897795831636","44.1501883197976","42.1303388325817","43.9301615818112","43.1087085102268","45.4210628692743","43.9498739504329","43.6841285711149","44.9246053624553","51.8371734172091","48.1184511588124","48.0545112437425","47.1974982635154","45.7119454741486","48.8553833610576","51.351435080074","49.5335361489835","46.7856482388155","46.3197832238611","47.8139581987801","46.5254223136267","42.8171993633087","43.5913001421798","42.6396554472001","44.6093361105032","44.878561847033","43.81638208113","45.3168593297481","44.5484670189044","53.6391223712229","54.3721669170889","54.8080183051782","53.4317355700363","54.1618871259162","53.0947632671836","57.5407691212335","57.3313026492917","60.9164135526309","63.5150036253243","67.1330988781163","68.304525114005","66.3078648767108","68.4277245624418","68.9694314371703","61.2177586501093","66.9927200061661","69.0956288893436","68.8412379917042","67.0324796633832","65.1431680628772","63.6624431656121","59.5534607875522","",
"Croatia","HRV","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.5058793909904","67.9889954366008","75.5462764999275","65.7634043899791","66.9676942845099","76.0569443207943","80.844773569577","83.2189940485638","85.2191435323629","84.9248776626855","84.7278406756702","86.0656735371686","85.2684563687904","84.9946412615144","72.7617958600594","75.8976304659573","81.2732194110578","82.6755787560354","85.5963043573262","90.8490674136754","95.0511574089155","96.2807571139683","",
"Haiti","HTI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8074901808928","32.5376884422111","48.7522666436404","31.1336399762195","37.8478190230042","40.223379852938","36.8959004555049","36.5207867041288","41.9484795102088","46.1098221191029","48.5029171528588","48.1282171268133","63.7527346816079","58.1200538511401","56.9797958758592","59.5176982621311","53.9375766662124","56.3043218005507","58.2843064058534","80.091177440139","76.4239534561208","70.0680666095635","70.5462296683008","71.2500159587371","70.5516896261956","71.8088741429253","",
